UTC_Timestamp
12279.607687028
12279.617868348
12279.627696595
12279.637823276
12279.647968720
12279.658740451
12279.668816239
12279.678766110
12279.688794980
12279.698748497
12279.708752852
12279.718754136
12279.728938461
12279.738929493
12279.747777158
12279.757778934
12279.767731363
12279.777792897
12279.787781516
12279.797781487
12279.807765415
12279.817770810
12279.827760758
12279.838886183
12279.848738040
12279.858830600
12279.868821397
12279.878800522
12279.888797131
12279.898790903
12279.907767307
12279.917829179
12279.927828786
12279.937826195
12279.947827570
12279.957978087
12279.967831600
12279.977979079
12279.987854811
12279.998019394
12280.007847309
12280.018842710
12280.029013468
12280.038842644
12280.049000551
12280.058812234
12280.068871033
12280.078019279
12280.087956235
12280.098014227
12280.108023578
12280.117897061
12280.128008344
12280.138033805
12280.148013137
12280.157921730
12280.168022498
12280.178061763
12280.189042573
12280.198893541
12280.209005460
12280.218913467
12280.229061073
12280.238110224
12280.247930103
12280.258098055
12280.268038255
12280.278072856
12280.288050860
12280.298075227
12280.308056637
12280.317974988
12280.327966192
12280.338067340
12280.347975929
12280.357943054
12280.368949856
12280.378937984
12280.389081433
12280.398991595
12280.409104507
12280.418122008
12280.428097507
12280.438128427
12280.448101875
12280.458119877
12280.468097034
12280.478142749
12280.488091197
12280.498125757
12280.508127686
12280.517991067
12280.527995457
12280.538161542
12280.549150929
12280.559147856
12280.569024873
12280.577996872
12280.588120839
12280.597995344
12280.607991370
12280.618017795
12280.627961070
12280.637990176
12280.648027917
12280.658122501
12280.667982579
12280.677916621
12280.687989778
12280.697996374
12280.707987703
12280.717918091
12280.728983090
12280.738987325
12280.747953370
12280.758158522
12280.768036130
12280.778065811
12280.788083741
12280.798214638
12280.808076495
12280.818075187
12280.828077813
12280.838025883
12280.848244997
12280.858061729
12280.868074272
12280.878266318
12280.888305874
12280.899257504
12280.909333901
12280.918250470
12280.928231110
12280.938257941
12280.948251226
12280.958254184
12280.968264739
12280.978122905
12280.988335364
12280.998243859
12281.008156538
12281.018210298
12281.028283433
12281.038123260
12281.048143896
12281.058165657
12281.068313571
12281.078148593
12281.088224426
12281.098310016
12281.108292377
12281.118295567
12281.128067682
12281.138049140
12281.148273403
12281.158118015
12281.168284032
12281.178048380
12281.188295239
12281.198268697
12281.208271485
12281.218247207
12281.228067390
12281.238206934
12281.248116487
12281.258459861
12281.268152977
12281.278325286
12281.288170100
12281.298313332
12281.308286880
12281.318264092
12281.328358134
12281.338088027
12281.348168912
12281.358092209
12281.368213462
12281.378194245
12281.388228046
12281.398182326
12281.407476327
12281.417439011
12281.428356450
12281.438276385
12281.448421191
12281.458396995
12281.468240615
12281.478235004
12281.488183869
12281.498203099
12281.508399751
12281.518233258
12281.528391411
12281.538412734
12281.548237871
12281.558233841
12281.568226317
12281.578383969
12281.587281989
12281.597343634
12281.608271416
12281.618269610
12281.628267031
12281.638287222
12281.648325083
12281.658084267
12281.668219618
12281.678252455
12281.688232784
12281.698396277
12281.708230747
12281.718231965
12281.728257622
12281.738377741
12281.748250279
12281.757297621
12281.767310517
12281.777365765
12281.788345791
12281.798288590
12281.808298525
12281.818367310
12281.828358975
12281.838378698
12281.848322461
12281.858637071
12281.868378245
12281.878333188
12281.888326920
12281.898313134
12281.908407089
12281.918309943
12281.927342952
12281.937460787
12281.947375336
12281.958528596
12281.968350597
12281.978348334
12281.988529158
12281.998500080
12282.008368816
12282.018379797
12282.028397856
12282.038534079
12282.048534511
12282.058531667
12282.068536432
12282.078526476
12282.088528947
12282.097550059
12282.107338330
12282.117515883
12282.127326605
12282.138528401
12282.148576088
12282.158545164
12282.168571390
12282.178543755
12282.188567683
12282.198543310
12282.208584853
12282.218533610
12282.228560779
12282.238541286
12282.248561348
12282.257563283
12282.267382287
12282.277558869
12282.287428649
12282.297313668
12282.307389572
12282.318595388
12282.328606317
12282.338595758
12282.348609416
12282.358437473
12282.368631802
12282.378459061
12282.388611260
12282.398612391
12282.408668218
12282.418571878
12282.427486640
12282.437459070
12282.447474301
12282.457602157
12282.467520908
12282.477575977
12282.487477020
12282.498615482
12282.508639797
12282.518716933
12282.528704642
12282.538594431
12282.548484263
12282.558652827
12282.568643570
12282.578688671
12282.588651114
12282.597708644
12282.607624234
12282.617515451
12282.627525029
12282.637509571
12282.647632832
12282.657568349
12282.668707860
12282.678699379
12282.688712352
12282.698721003
12282.708695179
12282.718676675
12282.728693623
12282.738694120
12282.748694776
12282.758710783
12282.767661871
12282.777711182
12282.787598222
12282.797710755
12282.807678597
12282.817565507
12282.827565551
12282.837615250
12282.848682494
12282.858568771
12282.868714337
12282.878518358
12282.888705868
12282.898545350
12282.908650524
12282.918591766
12282.928717436
12282.937702016
12282.947719959
12282.957744850
12282.967720748
12282.977709863
12282.987677334
12282.997666744
12283.007621081
12283.017766174
12283.028831661
12283.038670887
12283.048737774
12283.058697528
12283.068833912
12283.078611403
12283.088791357
12283.097755449
12283.107791379
12283.117719232
12283.127648988
12283.137726671
12283.147697705
12283.157821518
12283.167670790
12283.177773214
12283.187725326
12283.198712371
12283.208857076
12283.218814762
12283.228685815
12283.238668701
12283.248735504
12283.258852334
12283.267832443
12283.277843040
12283.287884520
12283.297871970
12283.307856519
12283.317889156
12283.327862314
12283.337929581
12283.347866941
12283.357714218
12283.367889439
12283.378735463
12283.388890694
12283.398895791
12283.408891964
12283.418890054
12283.427884797
12283.437776646
12283.447728986
12283.457934634
12283.467710609
12283.477946484
12283.487968372
12283.497953604
12283.507956525
12283.517944299
12283.527970565
12283.537850328
12283.547982848
12283.558811396
12283.568809234
12283.578796393
12283.588833111
12283.597819314
12283.607833229
12283.617876869
12283.627999139
12283.637814569
12283.647819145
12283.657759801
12283.667817134
12283.677967403
12283.688009515
12283.697865297
12283.707934143
12283.717931065
12283.728820931
12283.738783301
12283.748940671
12283.758977157
12283.768001318
12283.778041027
12283.787839839
12283.797838446
12283.807838234
12283.817831376
12283.827959874
12283.837858351
12283.847861833
12283.857887868
12283.867882382
12283.877853328
12283.888044269
12283.898016917
12283.908882747
12283.918899815
12283.928048579
12283.938061107
12283.948048024
12283.957886856
12283.967913503
12283.977906393
12283.988081525
12283.998077286
12284.008066622
12284.017904858
12284.027910479
12284.037904140
12284.047963988
12284.058109228
12284.068207469
12284.078085324
12284.089043877
12284.098093443
12284.108111775
12284.117938086
12284.128177175
12284.137960743
12284.147961821
12284.157956455
12284.167959749
12284.178137658
12284.187959501
12284.197954835
12284.208210608
12284.218121873
12284.227997315
12284.238108149
12284.248103100
12284.258042494
12284.268164532
12284.277994634
12284.287987255
12284.297983345
12284.307987713
12284.317986655
12284.328196099
12284.338165781
12284.348163299
12284.358137237
12284.368148750
12284.378094079
12284.388012097
12284.398196249
12284.408212657
12284.418189101
12284.427032480
12284.438194756
12284.448220736
12284.458205135
12284.468048962
12284.478206567
12284.488207516
12284.498220616
12284.508285795
12284.518270479
12284.528179323
12284.538106316
12284.548212181
12284.558186647
12284.568062696
12284.578074557
12284.588220170
12284.597244701
12284.607101675
12284.618089713
12284.628229375
12284.638170314
12284.648237825
12284.657936491
12284.668019157
12284.678039588
12284.688045179
12284.698058400
12284.708079657
12284.718073205
12284.728311160
12284.738137921
12284.748307671
12284.758295487
12284.767245204
12284.777192032
12284.787443039
12284.798367091
12284.808395233
12284.818188938
12284.828326221
12284.838315935
12284.848318562
12284.858382541
12284.868398747
12284.878305680
12284.888370796
12284.898392990
12284.908407998
12284.918238901
12284.927254658
12284.937413324
12284.947451738
12284.957396600
12284.968345103
12284.978264638
12284.988483627
12284.998456201
12285.008384808
12285.018388762
12285.028230544
12285.038462265
12285.048385855
12285.058382319
12285.068481898
12285.078238302
12285.088224497
12285.097459067
12285.107447253
12285.117365019
12285.127314237
12285.137375931
12285.148386115
12285.158379635
12285.168347229
12285.178260291
12285.188413744
12285.198377245
12285.208227812
12285.218266071
12285.228256973
12285.238316918
12285.248471456
12285.258488625
12285.267475485
12285.277489894
12285.287487274
12285.297299548
12285.307420096
12285.317504352
12285.328441617
12285.338309890
12285.348400334
12285.358336955
12285.368305048
12285.378280375
12285.388288287
12285.398440951
12285.408467223
12285.418462436
12285.428310907
12285.437428263
12285.447313885
12285.457423747
12285.467331931
12285.477467067
12285.487566542
12285.498453406
12285.508365275
12285.518522275
12285.528337139
12285.538480653
12285.548393071
12285.558589821
12285.568354374
12285.578519922
12285.588529603
12285.598509132
12285.607598249
12285.617514266
12285.627522186
12285.637379882
12285.647389696
12285.657374759
12285.667414945
12285.678572766
12285.688599182
12285.698391988
12285.708510010
12285.718430010
12285.728535434
12285.738589029
12285.748432531
12285.758417238
12285.767562313
12285.777432968
12285.787625281
12285.797549390
12285.807445670
12285.817447334
12285.827434778
12285.837585569
12285.847624439
12285.858463735
12285.868456510
12285.878459788
12285.888454629
12285.898529884
12285.908634632
12285.918642314
12285.928478782
12285.937497238
12285.947494113
12285.957498223
12285.967653459
12285.977480477
12285.987496160
12285.997485311
12286.007437590
12286.017436041
12286.027506004
12286.038561399
12286.048547584
12286.058550720
12286.068506492
12286.078552166
12286.088537989
12286.098546087
12286.107665909
12286.117504083
12286.127505856
12286.137508174
12286.147504360
12286.157649017
12286.167711133
12286.177507998
12286.187525948
12286.197520434
12286.208520380
12286.218544601
12286.228526002
12286.238542801
12286.248540767
12286.258546026
12286.268707894
12286.277671970
12286.287534362
12286.297575860
12286.307561449
12286.317559442
12286.327571299
12286.337567682
12286.347564178
12286.357556383
12286.367582385
12286.377746243
12286.388583187
12286.398597041
12286.408579762
12286.418753400
12286.428749629
12286.438784590
12286.447608668
12286.457741469
12286.467608914
12286.477614332
12286.487628653
12286.497690436
12286.507609478
12286.517665362
12286.527831082
12286.537662902
12286.547833602
12286.557795432
12286.568891411
12286.578688302
12286.588838937
12286.598669654
12286.608799547
12286.617632735
12286.627661794
12286.637668646
12286.647665501
12286.657636071
12286.667710819
12286.677745716
12286.687887720
12286.697837309
12286.707797175
12286.717872465
12286.727716978
12286.738685600
12286.748723867
12286.758727332
12286.768896499
12286.777675778
12286.787835016
12286.797986031
12286.807857930
12286.817911717
12286.827933734
12286.837736776
12286.847782607
12286.857785474
12286.867884416
12286.877780020
12286.887910576
12286.897764343
12286.907807818
12286.918703543
12286.928802237
12286.937885047
12286.947894272
12286.957764066
12286.967938129
12286.977923160
12286.987931255
12286.997919987
12287.007806566
12287.017760340
